"No. 553, Sec. 3, Longfu Rd."	"Nantun Dist."	"Taichung City"	"Sky Eye League CO.,LTD"	TW	skyeye@skyeyeleague.com	Taiwan	"https://uploads.ifdesign.de/Wdg/Profile/19227/logos/medium/b5aed08aff0819e2db5d357efb81586986afe69d.png"	"+886 4 2389 1417"	408	"https://www.skyeyeleague.com/"
"1707, Block A, Ocean Center, Gongshu Area, Hangzhou, Zhejiang, China"		Hangzhou	FununitDesign	CN	"fununitdesign@fununitdesign.com"		"https://uploads.ifdesign.de/Wdg/Profile/19226/logos/medium/6fc58ac01b8b3c3272a19137240cfaf575f25c8b.png"	+8613732209244	310000	"http://fununitdesign.com/"
"R906-08, Shirley Chan Building, The Hong Kong Polytechnic University, Kowloon, Hong Kong"		"Hong Kong"	"The Hong Kong Research Institute of Textiles and Apparel Limited"	HK	jennylam@hkrita.com	"Hong Kong"	"https://uploads.ifdesign.de/Wdg/Profile/19166/logos/medium/e8bec34407473ab5d0c2808e50fdbfe1d764689d.png"	852-26278178	00000	
"DESIGNCOMM, 11F, 461,Dongdaegu-ro,"		"Dong-gu, Daegu"	DESIGNCOMM	KR	jun@designcomm.co.kr		"https://uploads.ifdesign.de/Wdg/Profile/19145/logos/medium/7aecba4ad906a078ec74c85fc127bf232a021981.png"	82-10-4504-3988	701-824	"http://www.designcomm.co.kr"
"Room 713, Building 6, Block B"	"Wand Plz, 208 Dongzong Road, GZ"	Dongcheng	"Wangs International Design Ltd."	CN	albertwong162@gmail.com	TAIWAN	"https://uploads.ifdesign.de/Wdg/Profile/19138/logos/medium/f6d30650692c80855fe045bc37b5e42fc9915353.png"	+8613058578387	523000	"https://www.mywangsdesign.com"
"3 Ashbrook Place"		Rayleigh	"Little Voice"	GB	vlad@littlevoice.io	"London, UK"	"https://uploads.ifdesign.de/Wdg/Profile/19134/logos/medium/59a35819003a5de8570ee6b347908c188379d690.png"	07561102523	"SS6 7LG"	www.littlevoice.io
"37, World Cup-ro 10-gil, Mapo-gu"		Seoul	TOKTOKHAN.DEV	KR	sales@toktokhan.dev	TOKTOKHAN.DEV	"https://uploads.ifdesign.de/Wdg/Profile/19114/logos/medium/55995e1d9a396bfb7d13ddd24ecd4cead8f7d135.png"	"+82) 2- 336-6777"	04003	
"Fukuda District Tairan 10 Road Tian'an Innovation and Technology Plaza Phase II East 1805A"		Shenzhen	"Shenzhen Rongmi Youth Good Products Technology Co., Ltd"	CN	qiuting@rongmikeji.com	Shenzhen	"https://uploads.ifdesign.de/Wdg/Profile/19079/logos/medium/a9452bde30e58309635840910a3ce68d39f8db60.png"	18376477782	518000	http://www.rongmikj.com
"Unit A1, 22/F, ChaiWan Industrial Centre"	"20 Lee Chung Street"	"Chai Wan"	"Ingenio Technology  Co., Ltd"	HK	"venuswong@ingenio-tech.com"	"Hong Kong"	"https://uploads.ifdesign.de/Wdg/Profile/19022/logos/medium/23e9418122ae9187e9d24febf49c8f34b8c6607e.png"	85231237858	0000	
"2F, 45, Seoulsup 2-gil, Seongdong-gu, Seoul, Republic of Korea"		Seoul	EARTH	KR	jo@helloearth.kr	Seoul	"https://uploads.ifdesign.de/Wdg/Profile/19009/logos/medium/0d86e9d52e9db3a5f4fcda39d0776f6890795e54.png"	+82)10-3032-8016	04768	http://helloearth.kr/
"Jinji Road Room 2602-2, Tianxiafeicui Office buildings, No.5"		Shenzhen	"Shenzhen Showme Creative Services Co.Ltd"	CN	john@showme.cc	"Shenzhen City"	"https://uploads.ifdesign.de/Wdg/Profile/19008/logos/medium/5499fb3b9dd741ba48a7c9b41eec49e86fe450d6.png"	0755-86570548	518000	https://www.showme.cc/
"303 Building A, PDC, 242 Pangyo-ro,"	Bundang-gu,	Seongnam-si	Innerbottle	KR	"eunyou.park@innerbottle.com"	Pangyo	"https://uploads.ifdesign.de/Wdg/Profile/18999/logos/medium/03e6d9c0d3940797aacaa59150e71b09ae7bdf55.png"	"82 70 4762 4000"	13487	
"950 W Bethany Drive"	"Suite 330"	Allen	"Newline Interactive Inc."	US	"info@newline-interactive.com"	Texas	"https://uploads.ifdesign.de/Wdg/Profile/15897/logos/medium/a11ef4bf684d12ba8365c9b58d9576764f1c48d1.png"	"+1 888 233 0868"	75013	"https://newline-interactive.com/"
"8F., No.109, Zhongcheng Rd.,"	"Tucheng Dist."	"New Taipei"	j5create	TW	yuki@kaijet.com		"https://uploads.ifdesign.de/Wdg/Profile/15895/logos/medium/cddc1d512f8dcb73d2af8be741dd3405ceb55a6b.png"	+886-2269-5533	236	http://www.j5create.com
"Via California 12"		Milan	21am	IT	adam@21am.com	Milan	"https://uploads.ifdesign.de/Wdg/Profile/15893/logos/medium/5deddc07fb46e95f617c74dd79ba34496cc2d6b8.png"	+393931111644	20144	https://21am.com/
"No.169-1, Ln.288, Sec.1, Anhe Rd., Annan Dist."		Tainan	"Giant Protech Co.,Ltd."	TW	gpro.tw@gmail.com		"https://uploads.ifdesign.de/Wdg/Profile/15882/logos/medium/066dfc638fc3bdc44426e7cad5c38673a302a524.png"	886-6-3561007	70941	"http://www.gpro-racing.com"
"Allschwilerstrasse 35"		Basel	Modulator	CH	mp@modulator.ch	Basel	"https://uploads.ifdesign.de/Wdg/Profile/15880/logos/medium/cba546b09df9fdacff145d985af837b2949ca337.png"	0041616330633	4055	https://modulator.ch/
"No.287, KangBo DaDao, Economic Development Zone"		Dezhou	"Ntaifitness Gym Equipment"	CN	mike.shinoda@usa.com	Dezhoou	"https://uploads.ifdesign.de/Wdg/Profile/15862/logos/medium/644564e23a0aacd3e8d3e6e68a0b590cb088ac9e.png"	05345088836	253000	"https://www.fitness-china.cn/"
"Toyota-Allee 2"		Köln	"TheAndPartnership Germany GmbH"	DE		Cologne	"https://uploads.ifdesign.de/Wdg/Profile/15844/logos/medium/c7a00c81303c9d00b34250506a06d22aac320177.png"	"+49 2234 94970 4841"	50858	
"J. Kubiliaus gatvė 3"		"Vilnius, V. Nagevičiaus g. 3"	"Hubert S."	LT	hello@hubertswatches.com		"https://uploads.ifdesign.de/Wdg/Profile/15806/logos/medium/5433ae461ef2b1cba9659706d225db6a3a7db95a.png"	+37052485742	08238	
"29 Rue des Favorites"		Paris	"Studio Catoir"	FR	"michaelcatoir@studiocatoir.com"	Paris	"https://uploads.ifdesign.de/Wdg/Profile/15804/logos/medium/0cd46f0896ff9ed6403e0b9400d48586b7a01cd3.png"	"+33 (0) 1 42 50 32 46"	75015	studiocatoir.com
"Berky Lili utca 26."		Budapest	"Varga-Flexo Kft."	HU	"nemeth.laszlo@vargaflexo.hu"		"https://uploads.ifdesign.de/Wdg/Profile/15764/logos/medium/4c68ab2cfc426748f107628c271f43a7e7dbf5ff.png"	+36303946485	1171	"http://www.vargaflexo.com"
"Rm. B02, 12F., No. 507,"	"Zhongshan 2nd Rd.,Qianjin Dist.,"	"Kaohsiung City"	"Chu Chih-Kang Space Design Co., Ltd."	TW	info@kang.com.tw		"https://uploads.ifdesign.de/Wdg/Profile/15752/logos/medium/3fabef91bda564a24f29d579b42b1564c85eecc7.png"	"+886 7 2693656"	801	
"195 Pearl's Hill Terrace"	#03-57	Singapore	"Linksworkz Design Studio"	SG	jeff@linksworkz.com		"https://uploads.ifdesign.de/Wdg/Profile/15734/logos/medium/2117ade24be4acd1e6a48f771ecd645c34c574e1.png"	6586133329	168976	"http://www.linksworkz.com"
"2F., No. 9-1, Aly. 1, Ln. 317, Sec. 5, Chongxin Rd., Sanchong Dist."		"New Taipei City"	"DOIT STUDIO"	TW	eastlin0825@gmail.com		"https://uploads.ifdesign.de/Wdg/Profile/15721/logos/medium/b97e633c137a83aa0f7d074beabf06463b7b1b37.png"	886913315262	241	"https://www.doitstudio.design/"
"Harlochnerstraße 13"		Mattighofen	"KTM BIKE INDUSTRIES"	AT	g.peham@ktm-bikes.at		"https://uploads.ifdesign.de/Wdg/Profile/15715/logos/medium/1ff41ab9084087325f8bebb03a0bb745e121f629.png"	"+43 (0) 7742 4091-0"	5230	https://www.ktm-bikes.at
"311, Gangnam-daero,"	"Seocho-gu, Seoul, Republic of Korea"	Seoul	"Andot Mediaworks"	KR	meizoul@naver.com		"https://uploads.ifdesign.de/Wdg/Profile/15672/logos/medium/b9af59e2c42b6a5d766666b14c48b822d34c0c3a.png"	"+82 10 25829060"	06628	
"Gewerbestrasse 1"		Wiesenbronn	"Walkolution GmbH"	DE	eric@walkolution.com		"https://uploads.ifdesign.de/Wdg/Profile/15646/logos/medium/6ad694f7db603d3036b3b46cececa82bf2bb39f7.png"	+491709050874	97355	"http://www.walkolution.com"
"Grumstolsvej 4F"		Højbjerg	"Made by Makers"	DK	cp@madebymakers.com		"https://uploads.ifdesign.de/Wdg/Profile/15630/logos/medium/744a768150a44517dd872cf491691048068ab9bd.png"	"+ 45 86121044"	8270	"https://www.madebymakers.com"
"carrer Joan XXIII, 41"		"Alaquàs - Valencia"	.annud	ES	hola@annud.es		"https://uploads.ifdesign.de/Wdg/Profile/15601/logos/medium/1cf4235e34e66d5c3023e702a436f9e36a28abc4.png"	"+34 960 443 004"	46970	www.annud.es
"1455 NW Irving St"	"Suite 200"	"Portland, OR"	"Ceek Women's Health"	US			"https://uploads.ifdesign.de/Wdg/Profile/15454/logos/medium/f5e4419b391b76adf23d1be946af7f9c51f7eff2.png"	1-855-559-CEEK	97209	"https://ceekwomenshealth.com"
"201, Building 202, Jinzhong Residential Quater, 2 Jinxiu North Street,"	"OCT Loft Creative Culture Park, Nanshan District,"	"Shenzhen City, Guangdong Province"	"Shenzhen Huamo International Design Co., Ltd."	CN	huamodesign@163.com		"https://uploads.ifdesign.de/Wdg/Profile/15387/logos/medium/ed2086e057190c96ad8c3fe9ab90353c7852ea33.png"	+86-755-82780180	518000	"http://www.huomodesign.com/"
"A01, B2, Space Sallim"	"10, Noryangjin-ro, Dongjak-gu"	Seoul	"grape lab | sustainable design studio"	KR	alice@thegrapelab.org		"https://uploads.ifdesign.de/Wdg/Profile/15361/logos/medium/be1afe13e0f23c3747961f19a638a1f27e8410af.png"	+82.70.8807.2413	06938	"http://www.thegrapelab.org"
"Ungargasse 64-66 / 3 / Top 504"		Vienna	innovation.rocks	AT	km@innovation-rocks.com	Vienna	"https://uploads.ifdesign.de/Wdg/Profile/15350/logos/medium/db22e2c0685152ecbff334deac716950f4162747.png"	+431336000042	1030	"https://innovation-rocks.com/"
"Baixada calot 3-7"		Igualada	"Ricard Vila"	ES	estudi@ricardvila.com		"https://uploads.ifdesign.de/Wdg/Profile/15287/logos/medium/7678acae0251422ac5c7ec9ef436ec3312dbb7ae.png"	"+34 938055784"	08700	ricardvila.com
Kopernikusstr.5		Berlin	"FRAMED immersive projects"	DE	uli@usomo.de		"https://uploads.ifdesign.de/Wdg/Profile/15274/logos/medium/890aa393f9a4603bc9a17e7982a985cf3749e08d.png"	"+49 1739374312"	10245	https://usomo.de/
"Block 7, Fanhai International SOHO"		Wuhan	"Hubei Yonghean Door Industry Co., Ltd."	CN	zy-fan@foxmail.com		"https://uploads.ifdesign.de/Wdg/Profile/15271/logos/medium/6481bc0bf9fde0a5a2a9dd08dbd20ffa19248822.png"	18707171041	430000	http://www.yha.com.cn/
"Rittergasse 27"		Bottmingen	"INFORS HT"	CH	s.egli@infors-ht.com		"https://uploads.ifdesign.de/Wdg/Profile/15264/logos/medium/993ef6c32d5219f19ba4653ca4c38ed0d1b551d6.png"	"+41 (0) 61 425 77 16"	4103	www.infors-ht.com
"17F., No.8-1, Jieyun Rd., Zhonghe Dist., New Taipei City 235, Taiwan"		"New Taipei"	"DEPTH DESIGN"	TW	kimchen.design@gmail.com		"https://uploads.ifdesign.de/Wdg/Profile/15243/logos/medium/e69fa76bc5b96b421d43712dd50df56090ec738f.png"	"+886 02 2946-3067"	235	"https://vimeo.com/depthdesign"
"Brunnenstrasse 16"		Ladenburg	"Studio GID - Gärtner Industrial Design"	DE	info@gid-design.de		"https://uploads.ifdesign.de/Wdg/Profile/15214/logos/medium/e68d7333555e0a91ac2c7824a5fe5b68ba7595ca.png"	"+49 6203 9541740"	68526	www.gid-design.de
"Landwehrstraße 37 RGB"		München	RELVAOKELLERMANN	DE	"mail@relvaokellermann.com"		"https://uploads.ifdesign.de/Wdg/Profile/15129/logos/medium/ff3aebdd6c872dfbc4e612129f52f6cbaa53198c.png"	"089 21545595"	80336	www.relvaokellermann.com
"Vámház krt. 4"		Budapest	"Flying Objects"	HU	a@flyingobjects.hu	Budapest	"https://uploads.ifdesign.de/Wdg/Profile/15109/logos/medium/b9444417f74d96301ebe07a65fd9058c3a55f2ee.png"	+36209660930	1053	http://flyingobjects.eu/
"Pod lipami 18"		Komenda	EKWB	SI	marketing@ekwb.com		"https://uploads.ifdesign.de/Wdg/Profile/15069/logos/medium/3f4c250e22ea40e4e6f7e298b3dc6e49cb0a7b69.png"	"+386 59 096 615"	SI-1218	www.ekwb.com
"Im Schlatt 28"		Höchst	"Schindler Design"	AT	"contact@schindler-design.de"		"https://uploads.ifdesign.de/Wdg/Profile/15065/logos/medium/8c0db829e3594c3505bd14d3c164964e84a31117.png"	"0043 6504583691"	6973	www.schindler-design.de
"Winsbergring 31"		Hamburg	"Aqua free GmbH"	DE	e.schmitt@aqua-free.com		"https://uploads.ifdesign.de/Wdg/Profile/15063/logos/medium/cff0b4a01e1b9e255956082b0987f834fecbaa2c.png"	004940468999625	22525	www.aqua-free.com
"9-7, heeujung-ro 15, mapo-gu"		seoul	"Atelier Don-Gha"	KR	graphistee@gmail.com		"https://uploads.ifdesign.de/Wdg/Profile/15042/logos/medium/6e3105ab1f9c3f33d02dbdfd9120cce1d199bb7b.png"	+82-2-712-8176	04016	atelierdesign.kr
"58, Seongji-gil, mapo-gu"	"2F,  STUDIO HOU"	Seoul	"Studio HOU"	KR	hou@studiohou.com		"https://uploads.ifdesign.de/Wdg/Profile/15010/logos/medium/2abcaf8ac05c0a32fd63cc919613ef477b1401b5.png"	"+82 10 4487 4868"	04083	www.studiohou.com
"No.1112, 5A, Tusincere Technology"	"Longgang District.Shenzhen."	Shenzhen	"Yibai Science & Technology (Shenzhen) Co., Ltd.  (zhou hongchao)"	CN	zhc@yobybo.com		"https://uploads.ifdesign.de/Wdg/Profile/14969/logos/medium/638313bbceeba088fea16400c66b4fc8ca5b9f44.png"	"+86 13534154702"	518000	
"Pelikanplatz 15"		Hanover	"LOOK//one GmbH"	DE	"horst.richter@look-one.de"		"https://uploads.ifdesign.de/Wdg/Profile/13126/logos/medium/1606a4a49878dc2a8d67c1e9061889888c566b95.png"	+4951139939723	30177	www.look-one.de
"1-5 Jiangnan Village,"	"Hongshan District,"	Wuhan	"RARER Technology"	CN	"weisheng.shang@raritylife.com"		"https://uploads.ifdesign.de/Wdg/Profile/13107/logos/medium/c302cc7cde627730f2e2babc6c0b24e7eeb7c001.png"	"86 27 88064617"	430064	www.raritylife.com
"Unit 1010, Fo Tan Industrlal Centre 26 Au Pul Wan Street, Fo Tan. Hong Kong"		"Hong Kong"	"James H Taylor IV"	HK	cao.qwyh@gmail.com		"https://uploads.ifdesign.de/Wdg/Profile/13061/logos/medium/7b71aa61dab3bdeffb79fed878de76073443edaa.png"	"852 35496578"	999077	www.qwyh.com
"Kr. Valdemara 75-15"		Riga	"my place"	LV	aija@kukuu.eu		"https://uploads.ifdesign.de/Wdg/Profile/13055/logos/medium/0ceb00f140f6e652132ba7941b6713c316848b43.png"	"+371 29267597"	LV-1013	http://kukuu.eu
"Kurgartenstrasse 9"		"Bad Dürkheim"	"behrendt graphic design"	DE	lb@linnbehrendt.com		"https://uploads.ifdesign.de/Wdg/Profile/13038/logos/medium/e1cf588ebdc7f0a0595fedb6bb4084d577423a15.png"	"+49 176 310 28 447"	67098	"http://www.linnbehrendt.com/"
Lorentzstraat		Winterswijk	"Idenova BV industrial design"	NL	info@idenova.nl		"https://uploads.ifdesign.de/Wdg/Profile/13034/logos/medium/13653d2bd34f3c2e55bad751819a6cc97408432c.png"	"+31 (0)543 466811"	7102JH	www.idenova.nl
"1-14-5 Hamamatsu-cho Minato-ku"		Tokyo	"Kotobuki Corporation"	JP	uechi_m@kotobuki.co.jp		"https://uploads.ifdesign.de/Wdg/Profile/13031/logos/medium/4a7c47e201f4c81169d0a82001cfb1c3df55c797.png"	050-3153-2265	105-0013	"https://townscape.kotobuki.co.jp"
"Friedrich-Ebert-Str. 2"		Schwandorf	"de-AGENTUR | Werbung und Kommunikation"	DE	kk@de-agentur.de	Schwandorf	"https://uploads.ifdesign.de/Wdg/Profile/17321/logos/medium/70438f68fe44982bda3d1e80e97ef6d9d6e96b4a.png"	+499431714626	92421	www.de-agentur.de
"1st Floor, Tower 3, Equinox business park, LBS marg,"	"Kurla west"	Mumbai	"Crompton Greaves Consumer Electricals Limited"	IN	"khushboo.bahrunani@crompton.co.in"		"https://uploads.ifdesign.de/Wdg/Profile/17311/logos/medium/5eb7fa4d9d09de213c135fda1a4f0b587a4bf477.png"	9821587578	400070	
"5F.-2, No.492-1, Sec. 1, Wanshou Rd"	"Guishan Township"	"Taoyuan City"	"Corner Design Co., Ltd."	TW	"contact@silencecorner.net"		"https://uploads.ifdesign.de/Wdg/Profile/17307/logos/medium/637fe03180333741961c23f2796f73978ca9437a.png"	+886988558296	33350	
"7F, No.2, Mingshen E. Rd., Sec. 3"		Taipei	CKOY	TW	hello@ckoy.co	Taipei	"https://uploads.ifdesign.de/Wdg/Profile/17300/logos/medium/cb1690029bbcc2532780ff2bc6fab9008a366795.png"	+886952342157	10491	https://sesn.co
"Arvid Wallgrens backe 20"		Göteborg	"BICO Group Design"	SE	if@bico.com		"https://uploads.ifdesign.de/Wdg/Profile/17285/logos/medium/4fa64ddf666acf5d965a0184d6b94f85166f8b0f.png"	+46735103280	"413 46"	
"8F Aoyama White Adobe Bldg"	"2-2-6,Shibuya Shibuya-ku"	Tokyo	ACCA	JP	hakamada@accainc.net	Tokyo	"https://uploads.ifdesign.de/Wdg/Profile/17239/logos/medium/3127de5bb5e245fdd7bddd68a8d9232771ad89dc.png"	+819021994035	1500002	https://www.accainc.net
"No.209, zhuyuan road,new district,suzhou,china"		Suzhou	"Suzhou Redefine Industrial Design Co., Ltd."	CN	1170409768@qq.com		"https://uploads.ifdesign.de/Wdg/Profile/17230/logos/medium/ba321bf2ee934c9373f4f490fc9a1365174bc1d4.png"	18862310289	215000	
"No.209, zhuyuan road,new district,suzhou,china"		Suzhou	"Ningbo Orchid Electric Appliances Manufacturing Co., Ltd."	CN	1170409768@qq.com		"https://uploads.ifdesign.de/Wdg/Profile/17228/logos/medium/5e5420a95159b606c386ad1d2f95ccbcef3055e0.png"	18862310289	215000	
"No.1 Quanzhou Road Binhai,Tianjin,China"		Tianjin	"Sublue Underwater Ai Co.,Ltd."	CN	chunjiangtian@163.com		"https://uploads.ifdesign.de/Wdg/Profile/17221/logos/medium/0dff3fd83d4d48692e9861d2446bd3d5bc0b7f59.png"	"+86 187 2201 3895"	300000	www.sublue.com
"No. CW6, Yuandong Industrial Zone, Lizhou Street, Yuyao, Zhejiang Province"		Yuyao	"Ningbo Zeny Cosmetical Package Co.,Ltd"	CN	helmet@populiser.com		"https://uploads.ifdesign.de/Wdg/Profile/17192/logos/medium/7ea8377d019336bcecb0fd717c59d87a80426836.png"	86-57462667113	315402	"https://www.cosmeticpenpackaging.com/"
"8th Floor,No.20,Lane 699,Guangfulin Road,Songjiang District"		SHANGHAI	"Shanghai Zhujing Electronic Technology Co., Ltd."	CN	jojo@husumchina.com		"https://uploads.ifdesign.de/Wdg/Profile/17155/logos/medium/67b8b41b93d6483383456a2f364759edc285786a.png"	021-576460198	021	
"12, Seocho-daero 38-gil, Seocho-gu"	"Design Team"	Seoul	"Lockeroom Corporation"	KR	"sangwook.park@lockeroom.co.kr"		"https://uploads.ifdesign.de/Wdg/Profile/17010/logos/medium/5e93106d612633a80a84ef9e183513ac7c2c04bc.png"	"+82 2 568 5672"	06655	www.jenniferoom.co.kr
"Unit 2302, 23/F, New World Tower 1,"	"18 Queen's Road Central, Central"	"Hong Kong"	"Profanum Design Studio"	HK			"https://uploads.ifdesign.de/Wdg/Profile/16980/logos/medium/f6887d3716cc0e79727f189b269ad7a839f2d3d5.png"	+852-55483335	00852	
"ACHTSEWEG ZUID 153R"		EINDHOVEN	"CTOUCH Europe B.V."	NL	rw@ctouch.eu	Eindhoven	"https://uploads.ifdesign.de/Wdg/Profile/16956/logos/medium/5faeaf516e45480361d63794e7dcc858b3f326f2.png"	"+ 31 40 261 8320"	5651GW	ctouch.eu
"Kuloğlu Mahallesi  Faikpaşa Caddesi No: 3/A  Beyoğlu/Istanbul-Turkey"		İstanbul	ESCAPEFROMSOFA	TR	mk@escapefromsofa.com	ISTANBUL	"https://uploads.ifdesign.de/Wdg/Profile/16955/logos/medium/c6fd6dccf1cf637245af27b077f1564e8daf04a0.png"	"+90 212 252 3340"	34433	www.escapefromsofa.com
"Room 2166, 2176 Building E, Cyberport Dongxing Road, East Lake New Technology Development Zone, 430074, Wuhan, China"		Wuhan	"BLZ Technology (Wuhan) Co., Ltd."	CN	loeway.zhao@blztech.com		"https://uploads.ifdesign.de/Wdg/Profile/16791/logos/medium/f4b344079bede273b1d0c92c72405258a402c73a.png"	"+86 13212769200"	430073	http://www.veinsight.com
"No. 39, Huamei St., West Dist."		"Taichung City"	"Album Rivers Corp."	TW	pi.albumrivers@gmail.com	"Taichung City"	"https://uploads.ifdesign.de/Wdg/Profile/16664/logos/medium/481da70d2bd127c395c555a7968c3808ae00e49d.png"	+886.4.23769991	403	www.albumrivers.com
"Via Don Brambilla, 19"		Sirone	"Delta Interior srl"	IT	"matteobulletti@deltainterior.com"	"Lombardy, Italy"	"https://uploads.ifdesign.de/Wdg/Profile/16653/logos/medium/866b891ce741b2607d695bc17ec12bd3ed6ed67f.png"	+390313574960	23844	www.deltainterior.com
"1-21-10 Shinkawa, Chuo-ku"		Tokyo	"hiroaki nishimura design inc."	JP	nishimura@hndi.co.jp		"https://uploads.ifdesign.de/Wdg/Profile/12654/logos/medium/97b5e01e3501c927e7b1fa8184818d6e5896e37d.png"	"+81-3 6280 5155"	1040033	"http://www.hndi.co.jp/en/"
"Gropiusstraße 3"		Hildesheim	"Dirk Kö Design"	DE	mail@dirk-koe.de	Hildesheim	"https://uploads.ifdesign.de/Wdg/Profile/12641/logos/medium/c78ab7ece1d27edb1b02a7660cce5c9358de9907.png"	"+49 5121 88899-71"	31137	https://www.dirk-koe.de/
"Jixiangge 1 Unit 202, ShiJiJinyuan, Tongzilin East Road, Wuhou District, Chengdu City, Sichuan Province"		chengdu	"Brand Zhi"	CN	info@brandzhi.com	CHENGDU	"https://uploads.ifdesign.de/Wdg/Profile/12635/logos/medium/3107dcb13123ac856471e3ea297a48df7c4e184f.png"	"+86 177 1927 0901"	610000	http://www.brandzhi.com/
"Strada della Giardina, 10"		"Chieri (TO)"	"Elastico Disegno"	IT	ed@elasticodisegno.it		"https://uploads.ifdesign.de/Wdg/Profile/12612/logos/medium/f9b74deba39d6b8546201997bb6297cacbafed9d.png"	00390119441300	10023	www.elasticodisegno.it
"Karlstr. 32"		Karlsruhe	"kymo GmbH"	DE	info@kymo.de		"https://uploads.ifdesign.de/Wdg/Profile/12607/logos/medium/3a2fd345733315a90d42e2c03fac0b1438142bfb.png"	"+49 721 9614020"	76133	http://www.kymo.de
"Unit 1, Building A No.66 Zhufang Road Haidian District"		Beijing	"Beijing MIIIW Technology Co., Ltd."	CN	chenlei@miiiw.com		"https://uploads.ifdesign.de/Wdg/Profile/12597/logos/medium/4114e142068ba5129f37689fe628f29582567041.png"	+86-10-82712882	100085	www.miiiw.com
"HEGII Building, Block 7, No. 99,"	"Shouyang Road, Jing'an District"	Shanghai	"Hegii Group Co., Ltd."	CN			"https://uploads.ifdesign.de/Wdg/Profile/12595/logos/medium/b8a08d7eecde1ec8387f5d0ccaa49d3262e5fb0b.png"	"+86 13262776191"	021	
"No. 1688, Fuhai Road, Jiading"		Shanghai	"ENOVATE MOTORS"	CN	"wangwenbin@enovatemotors.com"		"https://uploads.ifdesign.de/Wdg/Profile/12561/logos/medium/d0e2347eb8ba6d4cbfd603a9a93e4a54690726fb.png"	+8613916503686	201800	"http://www.enovatemotors.com"
"Hohenemserstrasse 10"		Diepoldsau	"LaPreva AG"	CH	media@lapreva.com		"https://uploads.ifdesign.de/Wdg/Profile/12549/logos/medium/6733273803600574e2cd65cd96cbdf937a3e00e5.png"	"+41 71 737 97 87"	9444	www.lapreva.com
"10 Anson Road"	"International Plaza #27-15"	Singapore	"AND LAB PTE LTD"	SG	chia_tien_san@yahoo.com		"https://uploads.ifdesign.de/Wdg/Profile/12480/logos/medium/0ae2d99c704ff2bc123d034c9f8ccd74b0d50176.png"	+6586556742	079903	www.andlab.sg
Táborská	2023	Cernosice	"Nosal Design Studio"	CZ	mail@nosaldesign.cz		"https://uploads.ifdesign.de/Wdg/Profile/12471/logos/medium/0365f110e407850d702eb91b9864334688a6471b.png"	+420737444648	"252 28"	"http://www.nosaldesign.cz"
3-4-19		Maruyama-cho	"NISHIMURA Precision CO.,LTD"	JP	info@nsmr-p.jp		"https://uploads.ifdesign.de/Wdg/Profile/12464/logos/medium/20ccc4d1ceefdd071ef59753292d23b5adb160b5.png"	+81778510127	9160019	"https://www.paperglass.jp/eng/"
"Rua Nova da Telha nº327"	"Silvares - S. Martinho"	Fafe	"Outeirinho Turismo e Indústria S.A."	PT	info@healsi.eu		"https://uploads.ifdesign.de/Wdg/Profile/12460/logos/medium/43c16c5d238e61fd4b50b0596a434dabb729f5ae.png"	"00351 253459000"	4820-713	www.healsi.eu
"1-5-6, Sakaigawa, Chuo-ku"		Sapporo	"HIKOKONISHI ARCHITECTURE Inc."	JP	info@hikokonishi.com		"https://uploads.ifdesign.de/Wdg/Profile/12453/logos/medium/adcdf19551634662352bb9df17d655e45ca1eab7.png"	81115127678	0640943	"http://www.hikokonishidesign.com/en/"
"Joseph Ledelstraat 98"		"Den Haag"	"Vruchtvlees: Digital, Strategy & Design"	NL	rindor@vruchtvlees.com		"https://uploads.ifdesign.de/Wdg/Profile/12447/logos/medium/e693b4af683088190b524f35fb6630b692754aa4.png"	+31707851734	"2518 KM"	vruchtvlees.com
"Hoyen 20"		Haldenwang	"MAHA Maschinenbau Haldenwang"	DE			"https://uploads.ifdesign.de/Wdg/Profile/12445/logos/medium/70735566ba7d6139fdb839927a47d7e1fbba3d29.png"	"+49 8374 585 0"	87490	www.maha.de
"Unit 507, 5/F, Keader centre, 129-149 On Lok Road,"	"Yuen Long, N.T., Hong Kong"	"Hong Kong"	"MOON SPORT LTD"	HK	idy@moon-sport.com		"https://uploads.ifdesign.de/Wdg/Profile/12430/logos/medium/15fddf1c7ffab1b6958e2fbfc69534cc1de56031.png"	24379148	852	www.moon-sport.com
"#502, Cheongho Bldg., 19,"	"Eonju-ro 148-gil, Gangnam-gu"	Seoul	PROMIZ	KR	promiz2014@gmail.com		"https://uploads.ifdesign.de/Wdg/Profile/12330/logos/medium/7b17b7db8af89f628266468f5cdc9ae9d0e35ffe.png"	"+82 2 514 7785"	06054	
"100096 Room 510, 4th Floor, No. 19 Huangping Road, Longgu 102200 Beijing (China)"		Beijing	"Zhen xiaojing"	CN	jing1201226@sina.com		"https://uploads.ifdesign.de/Wdg/Profile/12315/logos/medium/255b899e50696594607f5ccfbb779acacc53786b.png"	+86-01082962392	Beijing	
"FUJIMI LOUNGE, 3-20-2,"	Fujimi-cho	Tokyo	"SUGAWARADAISUKE Architects Inc."	JP	"office@sugawaradaisuke.com"		"https://uploads.ifdesign.de/Wdg/Profile/12311/logos/medium/00a7f3b66390c4a439e18fe78026bae29c7244c6.png"	"+81 42 4269007"	182-0033	"http://sugawaradaisuke.com/"
